"site","site_old","year","Treatment","Transect","Distance","Emerged","Reproduced","neighbors","Fecundity","Biomass","fecundityflag","notesFlag","Lat","Lon","annual","unknown","perennial","shrub","Type","plantID","albedo","x","y","genotype","block","plot","note_standard_harvest","note_standard_phen","Transect_Site_Year"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","E",5.1,"Y","Y",1,5,0.0311,0,NA,46.347,-105.8464,5,0,55,0,"Satellite","2706",NA,NA,NA,NA,NA,NA,NA,NA,"E - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","E",5.3,"N","Y",1,4,0.0235,0,NA,46.347,-105.8464,15,0,30,0,"Satellite","2707",NA,NA,NA,NA,NA,NA,NA,NA,"E - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","E",5.5,"Y","Y",1,42,0.2567,0,NA,46.347,-105.8464,10,0,5,0,"Satellite","2708",NA,NA,NA,NA,NA,NA,NA,NA,"E - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","E",5.7,"Y","Y",NA,38,0.282,0,NA,46.347,-105.8464,5,0,20,0,"Satellite","2709",NA,NA,NA,NA,NA,NA,NA,NA,"E - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","E",5.9,"Y","Y",1,2,0.0181,0,NA,46.347,-105.8464,5,0,35,0,"Satellite","2710",NA,NA,NA,NA,NA,NA,NA,NA,"E - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","E",6.1,"N","N",1,0,NA,0,NA,46.347,-105.8464,15,0,25,0,"Satellite","2711",NA,NA,NA,NA,NA,NA,NA,NA,"E - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","E",6.3,"N","N",NA,0,NA,0,NA,46.347,-105.8464,10,0,0,0,"Satellite","2712",NA,NA,NA,NA,NA,NA,NA,NA,"E - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","E",6.5,"Y","Y",NA,12,0.08,0,NA,46.347,-105.8464,10,0,20,0,"Satellite","2713",NA,NA,NA,NA,NA,NA,NA,NA,"E - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","E",6.7,"Y","Y",NA,1,0.025,0,NA,46.347,-105.8464,20,0,15,0,"Satellite","2714",NA,NA,NA,NA,NA,NA,NA,NA,"E - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","E",6.9,"N","Y",NA,4,0.0268,0,NA,46.347,-105.8464,10,0,25,0,"Satellite","2715",NA,NA,NA,NA,NA,NA,NA,NA,"E - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","E",7.1,"N","N",NA,0,NA,0,NA,46.347,-105.8464,0,0,25,0,"Satellite","2716",NA,NA,NA,NA,NA,NA,NA,NA,"E - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","E",7.3,"Y","Y",2,4,0.0193,0,NA,46.347,-105.8464,20,0,20,0,"Satellite","2717",NA,NA,NA,NA,NA,NA,NA,NA,"E - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","E",7.5,"N","N",NA,0,NA,0,NA,46.347,-105.8464,0,0,15,0,"Satellite","2718",NA,NA,NA,NA,NA,NA,NA,NA,"E - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","E",7.7,"Y","N",NA,0,NA,0,NA,46.347,-105.8464,0,0,15,0,"Satellite","2719",NA,NA,NA,NA,NA,NA,NA,NA,"E - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","E",7.9,"Y","Y",NA,6,0.0484,0,NA,46.347,-105.8464,5,5,20,0,"Satellite","2720",NA,NA,NA,NA,NA,NA,NA,NA,"E - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","E",8.1,"Y","Y",NA,4,0.0254,0,NA,46.347,-105.8464,5,0,20,0,"Satellite","2721",NA,NA,NA,NA,NA,NA,NA,NA,"E - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","E",8.3,"N","Y",NA,26,0.1656,0,NA,46.347,-105.8464,5,0,10,0,"Satellite","2722",NA,NA,NA,NA,NA,NA,NA,NA,"E - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","E",8.5,"Y","N",1,0,NA,0,NA,46.347,-105.8464,5,0,10,0,"Satellite","2723",NA,NA,NA,NA,NA,NA,NA,NA,"E - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","E",8.7,"N","N",NA,0,NA,0,NA,46.347,-105.8464,10,0,20,0,"Satellite","2724",NA,NA,NA,NA,NA,NA,NA,NA,"E - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","E",8.9,"N","N",1,0,NA,0,NA,46.347,-105.8464,0,15,0,0,"Satellite","2725",NA,NA,NA,NA,NA,NA,NA,NA,"E - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","E",9.1,"N","N",3,0,NA,0,NA,46.347,-105.8464,5,0,10,0,"Satellite","2726",NA,NA,NA,NA,NA,NA,NA,NA,"E - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","E",9.3,"N","N",NA,0,NA,0,NA,46.347,-105.8464,0,0,20,0,"Satellite","2727",NA,NA,NA,NA,NA,NA,NA,NA,"E - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","E",9.5,"Y","Y",NA,31,0.1764,0,NA,46.347,-105.8464,5,0,15,0,"Satellite","2728",NA,NA,NA,NA,NA,NA,NA,NA,"E - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","E",9.7,"N","N",1,0,NA,0,NA,46.347,-105.8464,40,0,10,0,"Satellite","2729",NA,NA,NA,NA,NA,NA,NA,NA,"E - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","E",9.9,"N","N",NA,0,NA,0,NA,46.347,-105.8464,0,0,10,0,"Satellite","2730",NA,NA,NA,NA,NA,NA,NA,NA,"E - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","E",10.1,"Y","Y",NA,15,0.0727,0,NA,46.347,-105.8464,5,0,15,0,"Satellite","2731",NA,NA,NA,NA,NA,NA,NA,NA,"E - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",0.3,"Y","N",8,0,NA,0,NA,46.347,-105.8464,20,0,20,0,"Satellite","2732",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",0.5,"Y","N",6,0,NA,0,NA,46.347,-105.8464,10,0,10,0,"Satellite","2733",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",0.7,"Y","Y",2,4,0.0499,0,NA,46.347,-105.8464,5,0,15,0,"Satellite","2734",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",0.9,"Y","Y",5,28,0.2377,0,NA,46.347,-105.8464,20,0,10,0,"Satellite","2735",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",1.1,"Y","Y",3,55,0.4626,0,NA,46.347,-105.8464,5,0,20,0,"Satellite","2736",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",1.3,"N","Y",1,20,0.1221,0,NA,46.347,-105.8464,5,0,15,0,"Satellite","2737",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",1.5,"Y","Y",NA,0,0.0846,0,NA,46.347,-105.8464,10,5,15,0,"Satellite","2738",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",1.7,"Y","Y",1,51,0.3354,0,NA,46.347,-105.8464,10,0,20,0,"Satellite","2739",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",1.9,"N","N",1,0,NA,0,NA,46.347,-105.8464,10,0,10,0,"Satellite","2740",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",2.1,"Y","N",2,0,NA,0,NA,46.347,-105.8464,10,0,10,0,"Satellite","2741",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",2.3,"Y","Y",2,122,0.6875,0,NA,46.347,-105.8464,20,0,20,0,"Satellite","2742",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",2.5,"Y","Y",2,4,0.0283,0,NA,46.347,-105.8464,15,0,25,0,"Satellite","2743",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",2.7,"Y","Y",1,12,0.0871,0,NA,46.347,-105.8464,15,0,5,0,"Satellite","2744",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",2.9,"Y","Y",1,12,0.0838,0,NA,46.347,-105.8464,15,0,15,0,"Satellite","2745",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",3.1,"Y","Y",4,0,0.0704,0,NA,46.347,-105.8464,10,0,10,0,"Satellite","2746",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",3.3,"Y","Y",2,10,0.0583,0,NA,46.347,-105.8464,10,0,10,0,"Satellite","2747",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",3.5,"Y","Y",1,NA,NA,1,NA,46.347,-105.8464,10,0,20,0,"Satellite","2748",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",3.7,"Y","Y",NA,44,0.3042,0,NA,46.347,-105.8464,10,0,10,0,"Satellite","2749",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",3.9,"Y","Y",7,11,0.0441,0,NA,46.347,-105.8464,20,0,45,0,"Satellite","2750",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",4.1,"N","N",9,0,NA,0,NA,46.347,-105.8464,25,0,20,0,"Satellite","2751",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",4.3,"Y","N",2,0,NA,0,NA,46.347,-105.8464,15,0,0,0,"Satellite","2752",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",4.5,"Y","Y",2,386,1.7215,0,NA,46.347,-105.8464,20,0,5,0,"Satellite","2753",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",4.7,"Y","Y",4,19,0.1157,0,NA,46.347,-105.8464,10,0,20,0,"Satellite","2754",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",4.9,"Y","Y",3,NA,0.0432,1,NA,46.347,-105.8464,25,0,15,0,"Satellite","2755",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",5.1,"N","N",1,0,NA,0,NA,46.347,-105.8464,25,0,10,0,"Satellite","2756",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",5.3,"N","N",NA,0,NA,0,NA,46.347,-105.8464,0,0,15,0,"Satellite","2757",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",5.5,"Y","N",1,0,NA,0,NA,46.347,-105.8464,5,0,0,0,"Satellite","2758",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",5.7,"Y","Y",2,55,0.3969,0,NA,46.347,-105.8464,5,0,20,0,"Satellite","2759",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",5.9,"Y","N",3,0,NA,0,NA,46.347,-105.8464,10,0,15,0,"Satellite","2760",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",6.1,"N","N",1,0,NA,0,NA,46.347,-105.8464,5,0,10,0,"Satellite","2761",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",6.3,"N","N",3,0,NA,0,NA,46.347,-105.8464,10,0,15,0,"Satellite","2762",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",6.5,"Y","N",3,0,NA,0,NA,46.347,-105.8464,0,5,0,0,"Satellite","2763",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",6.7,"N","Y",1,15,0.0837,0,NA,46.347,-105.8464,15,0,30,0,"Satellite","2764",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",6.9,"Y","N",1,0,NA,0,NA,46.347,-105.8464,15,0,15,0,"Satellite","2765",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",7.1,"N","Y",4,29,0.2007,0,NA,46.347,-105.8464,10,0,10,0,"Satellite","2766",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",7.3,"Y","Y",8,81,0.5125,0,NA,46.347,-105.8464,15,0,30,0,"Satellite","2767",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",7.5,"missing","missing",2,NA,NA,0,NA,46.347,-105.8464,5,0,20,0,"Satellite","2768",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",7.7,"N","N",4,0,NA,0,NA,46.347,-105.8464,15,0,0,0,"Satellite","2769",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",7.9,"N","N",5,0,NA,0,NA,46.347,-105.8464,10,0,30,0,"Satellite","2770",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",8.1,"Y","Y",3,74,0.4448,0,NA,46.347,-105.8464,20,0,0,0,"Satellite","2771",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",8.3,"Y","Y",4,40,0.2101,0,NA,46.347,-105.8464,20,0,10,0,"Satellite","2772",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",8.5,"Y","Y",1,9,0.0821,0,NA,46.347,-105.8464,10,0,15,0,"Satellite","2773",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",8.7,"Y","Y",3,0,0.0445,0,NA,46.347,-105.8464,25,0,20,0,"Satellite","2774",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",8.9,"Y","Y",8,29,0.1734,0,NA,46.347,-105.8464,40,0,10,0,"Satellite","2775",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",9.1,"N","N",1,0,NA,0,NA,46.347,-105.8464,50,0,25,0,"Satellite","2776",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",9.3,"Y","Y",1,20,0.1297,0,NA,46.347,-105.8464,10,0,30,0,"Satellite","2777",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",9.5,"Y","Y",1,22,0.164,0,NA,46.347,-105.8464,25,0,40,0,"Satellite","2778",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",9.7,"Y","Y",1,3,0.0201,0,NA,46.347,-105.8464,50,0,15,0,"Satellite","2779",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",9.9,"Y","Y",6,45,0.2818,0,NA,46.347,-105.8464,35,0,10,0,"Satellite","2780",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"control","N",10.1,"Y","Y",1,35,0.2103,0,NA,46.347,-105.8464,25,0,0,0,"Satellite","2781",NA,NA,NA,NA,NA,NA,NA,NA,"N - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","S",2.3,"N","Y",2,107,0.4179,0,NA,46.347,-105.8464,10,0,0,0,"Satellite","2782",NA,NA,NA,NA,NA,NA,NA,NA,"S - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","S",2.5,"Y","N",NA,0,NA,0,NA,46.347,-105.8464,0,0,0,0,"Satellite","2783",NA,NA,NA,NA,NA,NA,NA,NA,"S - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","S",2.7,"N","N",NA,0,NA,0,NA,46.347,-105.8464,0,0,0,0,"Satellite","2784",NA,NA,NA,NA,NA,NA,NA,NA,"S - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","S",2.9,"N","N",NA,0,NA,0,NA,46.347,-105.8464,0,0,0,0,"Satellite","2785",NA,NA,NA,NA,NA,NA,NA,NA,"S - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","S",3.1,"N","N",NA,0,NA,0,NA,46.347,-105.8464,0,0,0,0,"Satellite","2786",NA,NA,NA,NA,NA,NA,NA,NA,"S - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","S",3.3,"N","N",NA,0,NA,0,NA,46.347,-105.8464,0,0,0,0,"Satellite","2787",NA,NA,NA,NA,NA,NA,NA,NA,"S - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","S",3.5,"N","N",NA,0,NA,0,NA,46.347,-105.8464,0,0,0,0,"Satellite","2788",NA,NA,NA,NA,NA,NA,NA,NA,"S - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","S",3.7,"Y","N",NA,0,NA,0,NA,46.347,-105.8464,0,0,0,0,"Satellite","2789",NA,NA,NA,NA,NA,NA,NA,NA,"S - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","S",3.9,"N","N",NA,0,NA,0,NA,46.347,-105.8464,0,0,0,0,"Satellite","2790",NA,NA,NA,NA,NA,NA,NA,NA,"S - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","S",4.1,"Y","N",NA,0,NA,0,NA,46.347,-105.8464,0,0,0,0,"Satellite","2791",NA,NA,NA,NA,NA,NA,NA,NA,"S - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","S",4.3,"N","N",NA,0,NA,0,NA,46.347,-105.8464,0,0,0,0,"Satellite","2792",NA,NA,NA,NA,NA,NA,NA,NA,"S - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","S",4.5,"N","N",NA,0,NA,0,NA,46.347,-105.8464,0,0,0,0,"Satellite","2793",NA,NA,NA,NA,NA,NA,NA,NA,"S - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","S",4.7,"Y","N",NA,0,NA,0,NA,46.347,-105.8464,0,0,0,0,"Satellite","2794",NA,NA,NA,NA,NA,NA,NA,NA,"S - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","S",4.9,"Y","N",NA,0,NA,0,NA,46.347,-105.8464,0,0,0,0,"Satellite","2795",NA,NA,NA,NA,NA,NA,NA,NA,"S - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","S",5.1,"N","N",NA,0,NA,0,NA,46.347,-105.8464,0,0,0,0,"Satellite","2796",NA,NA,NA,NA,NA,NA,NA,NA,"S - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","S",5.3,"N","Y",NA,5,0.0648,0,NA,46.347,-105.8464,5,0,0,0,"Satellite","2797",NA,NA,NA,NA,NA,NA,NA,NA,"S - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","S",5.5,"Y","N",NA,0,NA,0,NA,46.347,-105.8464,0,0,0,0,"Satellite","2798",NA,NA,NA,NA,NA,NA,NA,NA,"S - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","S",5.7,"N","N",NA,0,NA,0,NA,46.347,-105.8464,0,0,0,0,"Satellite","2799",NA,NA,NA,NA,NA,NA,NA,NA,"S - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","S",5.9,"N","Y",NA,NA,NA,1,NA,46.347,-105.8464,5,0,0,0,"Satellite","2800",NA,NA,NA,NA,NA,NA,NA,NA,"S - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","S",6.1,"Y","Y",NA,NA,NA,1,NA,46.347,-105.8464,5,0,0,0,"Satellite","2801",NA,NA,NA,NA,NA,NA,NA,NA,"S - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","S",6.3,"Y","N",NA,0,NA,0,NA,46.347,-105.8464,0,0,0,0,"Satellite","2802",NA,NA,NA,NA,NA,NA,NA,NA,"S - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","S",6.5,"N","Y",NA,NA,NA,1,NA,46.347,-105.8464,5,0,0,0,"Satellite","2803",NA,NA,NA,NA,NA,NA,NA,NA,"S - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","S",6.7,"Y","Y",NA,9,0.0716,0,NA,46.347,-105.8464,5,0,0,0,"Satellite","2804",NA,NA,NA,NA,NA,NA,NA,NA,"S - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","S",6.9,"Y","Y",NA,NA,NA,1,NA,46.347,-105.8464,5,0,0,0,"Satellite","2805",NA,NA,NA,NA,NA,NA,NA,NA,"S - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","S",7.1,"Y","N",NA,0,NA,0,NA,46.347,-105.8464,0,0,0,0,"Satellite","2806",NA,NA,NA,NA,NA,NA,NA,NA,"S - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","W",2.3,"N","N",NA,0,NA,0,NA,46.347,-105.8464,0,0,0,0,"Satellite","2807",NA,NA,NA,NA,NA,NA,NA,NA,"W - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","W",2.5,"Y","Y",NA,27,0.745,0,NA,46.347,-105.8464,15,0,0,0,"Satellite","2808",NA,NA,NA,NA,NA,NA,NA,NA,"W - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","W",2.7,"N","N",NA,0,NA,0,NA,46.347,-105.8464,0,0,0,0,"Satellite","2809",NA,NA,NA,NA,NA,NA,NA,NA,"W - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","W",2.9,"N","N",NA,0,NA,0,NA,46.347,-105.8464,0,0,0,0,"Satellite","2810",NA,NA,NA,NA,NA,NA,NA,NA,"W - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","W",3.1,"Y","Y",NA,10,0.0372,0,NA,46.347,-105.8464,5,0,0,0,"Satellite","2811",NA,NA,NA,NA,NA,NA,NA,NA,"W - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","W",3.3,"Y","Y",NA,0,0.0213,0,NA,46.347,-105.8464,5,0,0,0,"Satellite","2812",NA,NA,NA,NA,NA,NA,NA,NA,"W - FtK_Lone_Pine - 2022"
"FtK_Lone_Pine","FtK_Lone_Pine",2022,"removal","W",3.5,"N","N",NA,0,NA,0,NA,46.347,-105.8464,0,0,0,0,"Satellite","2813",NA,NA,NA,NA,NA,NA,NA,NA,"W - FtK_Lone_Pine - 2022"
